#Año,Servicio,Programa,Concepto,Descripción,Importe
2014,18,322C,15101,Horas lectivas extraordinarias,190000
2014,18,322C,16012,Cuotas sociales funcionarios y pers. estatutario,2210000
2014,18,322C,16013,Cuotas sociales laborales,62000
2014,18,322C,16014,Cuotas sociales otro personal,136400
2014,18,322C,22958,Gtos Funcionam. Tribunales de Educación Secundaria,7000
2014,18,322C,23000,Indemnizaciones por razón del servicio,92467
2014,18,322C,48000,A familias e instituciones sin fines de lucro,29011582
2014,18,322K,12005,Trienios,1275000
2014,18,322K,12102,Indemnizaciones por residencia,100000
2014,18,322K,12103,Complementos específico,350000
2014,18,322K,12500,Sustituciones personal funcionario y estatutario,300000
2014,18,322K,13001,Otras remuneraciones,6000
2014,18,322K,13005,Antiguedad,100000
2014,18,322K,13101,Otras remuneraciones,1500
2014,18,322K,13105,Antiguedad,18000
2014,18,322K,14101,Personal vario,130000
2014,18,322K,15101,Horas lectivas extraordinarias,1136022
2014,18,322K,16012,Cuotas sociales funcionarios y pers. estatutario,90000
2014,18,322K,16013,Cuotas sociales laborales,185000
2014,18,322K,16014,Cuotas sociales otro personal,39000
2014,18,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2014,18,912A,10001,Otras remuneraciones,45953
2014,18,912A,10005,Trienios/Antigüedad,5806
2014,18,321A,12000,Sueldo,430370
2014,18,321A,12005,Trienios,164426
2014,18,321A,12101,Complementos al puesto de trabajo,300819
2014,18,321A,12102,Indemnizaciones por residencia,47216
2014,18,321A,12103,Complementos específico,480311
2014,18,321A,12109,Otros complementos,4841
2014,18,321A,13000,Salario Base,114395
2014,18,321A,13001,Otras remuneraciones,60257
2014,18,321A,13005,Antiguedad,64774
2014,18,321A,13100,Salario base,187078
2014,18,321A,13101,Otras remuneraciones,118407
2014,18,321A,13105,Antiguedad,22930
2014,18,321A,16012,Cuotas sociales funcionarios y pers. estatutario,289575
2014,18,321A,16013,Cuotas sociales laborales,179941
2014,18,321A,20200,Edificios y otras construcciones,2308992
2014,18,321A,22001,"Prensa, revistas, libros y otras publicaciones",110000
2014,18,321A,22100,Energía eléctrica,47335
2014,18,321A,22101,Agua,127
2014,18,321A,22500,Tributos locales,18
2014,18,321A,22502,Tributos estatales,18
2014,18,321A,22703,Servicios postales y de mensajería,5000
2014,18,321A,22901,Gastos de actividades docentes y formativas,241887
2014,18,321A,23000,Indemnizaciones por razón del servicio,19764
2014,18,322B,22000,Material de oficina ordinario no inventariable,320
2014,18,322B,22001,"Prensa, revistas, libros y otras publicaciones",9374
2014,18,322B,22002,Material informático no inventariable,1094
2014,18,322B,22009,Otros suministros no tarifados,1620
2014,18,322B,22100,Energía eléctrica,14953
2014,18,322B,22603,Jurídicos y contenciosos,148759
2014,18,322B,22901,Gastos de actividades docentes y formativas,4152562
2014,18,322B,23000,Indemnizaciones por razón del servicio,5880
2014,18,322B,62500,Mobiliarios y enseres,100000
2014,18,322B,64022,Estudios y trabajos técnicos,200000
2014,18,322B,65000,Inversiones gestionadas para otros entes públicos,8049932
2014,18,322C,21600,Equipamiento para proceso de la información,1470
2014,18,322C,22000,Material de oficina ordinario no inventariable,1094
2014,18,322C,22001,"Prensa, revistas, libros y otras publicaciones",89908
2014,18,322C,22002,Material informático no inventariable,2100
2014,18,322C,22100,Energía eléctrica,1634568
2014,18,322C,22901,Gastos de actividades docentes y formativas,6050590
2014,18,322C,23000,Indemnizaciones por razón del servicio,5459
2014,18,322C,62201,Construcción,1322823
2014,18,322C,62500,Mobiliarios y enseres,1700000
2014,18,322C,64099,Otros,800000
2014,18,322C,65000,Inversiones gestionadas para otros entes públicos,9028316
2014,18,322K,65000,Inversiones gestionadas para otros entes públicos,2000000
2014,18,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2014,18,912A,10001,Otras remuneraciones,45953
2014,18,912A,10005,Trienios/Antigüedad,598
2014,18,912A,16010,Cuotas sociales altos cargos,10360
2014,18,321A,12000,Sueldo,115315
2014,18,321A,12005,Trienios,31220
2014,18,321A,12101,Complementos al puesto de trabajo,81717
2014,18,321A,12102,Indemnizaciones por residencia,12821
2014,18,321A,12103,Complementos específico,122197
2014,18,321A,12109,Otros complementos,1744
2014,18,321A,13000,Salario Base,25340
2014,18,321A,13001,Otras remuneraciones,9539
2014,18,321A,13005,Antiguedad,7205
2014,18,321A,16012,Cuotas sociales funcionarios y pers. estatutario,76675
2014,18,321A,16013,Cuotas sociales laborales,23424
2014,18,321A,21200,Edificios y otras construcciones,138
2014,18,321A,21301,Instalaciones técnicas,266
2014,18,321A,21500,Mobiliario y enseres,934
2014,18,321A,21600,Equipamiento para proceso de la información,446
2014,18,321A,22000,Material de oficina ordinario no inventariable,1658
2014,18,321A,22001,"Prensa, revistas, libros y otras publicaciones",1093
2014,18,321A,22002,Material informático no inventariable,1328
2014,18,321A,22009,Otros suministros no tarifados,274
2014,18,321A,22201,Postales,605
2014,18,321A,22202,Telegráficas,67
2014,18,321A,22613,Gastos de edición y distribución de publicaciones,1992
2014,18,321A,22700,Limpieza y aseo,664
2014,18,321A,22703,Servicios postales y de mensajería,976
2014,18,321A,23000,Indemnizaciones por razón del servicio,7685
2014,18,322F,44600,A Universidades,211354293
2014,18,323A,42010,A Organismos Autónomos,487885
2014,18,323A,44600,A Universidades,3465576
2014,18,323A,48000,A familias e instituciones sin fines de lucro,7198366
2014,18,323A,48200,A fundaciones,510800
2014,18,323A,78200,A fundaciones,132596
2014,18,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2014,18,912A,10001,Otras remuneraciones,45953
2014,18,912A,10005,Trienios/Antigüedad,240
2014,18,912A,16010,Cuotas sociales altos cargos,10360
2014,18,321A,12000,Sueldo,69477
2014,18,321A,12005,Trienios,28556
2014,18,321A,12101,Complementos al puesto de trabajo,47711
2014,18,321A,12102,Indemnizaciones por residencia,7075
2014,18,321A,12103,Complementos específico,72443
2014,18,321A,12109,Otros complementos,1298
2014,18,321A,13000,Salario Base,51618
2014,18,321A,13001,Otras remuneraciones,20224
2014,18,321A,13005,Antiguedad,11208
2014,18,321A,16012,Cuotas sociales funcionarios y pers. estatutario,52854
2014,18,321A,16013,Cuotas sociales laborales,37818
2014,18,321A,23000,Indemnizaciones por razón del servicio,91500
2014,18,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2014,18,912A,10001,Otras remuneraciones,46682
2014,18,912A,10005,Trienios/Antigüedad,5148
2014,18,912A,12000,Sueldo,72181
2014,18,912A,12005,Trienios,21903
2014,18,912A,12101,Complementos al puesto de trabajo,51978
2014,18,912A,12102,Indemnizaciones por residencia,8091
2014,18,912A,12103,Complementos específico,80098
2014,18,912A,12109,Otros complementos,657
2014,18,912A,16012,Cuotas sociales funcionarios y pers. estatutario,31985
2014,18,912A,21200,Edificios y otras construcciones,7000
2014,18,912A,21302,Maquinaria,1500
2014,18,912A,21500,Mobiliario y enseres,8000
2014,18,912A,22000,Material de oficina ordinario no inventariable,5000
2014,18,912A,22001,"Prensa, revistas, libros y otras publicaciones",2000
2014,18,912A,22002,Material informático no inventariable,5000
2014,18,912A,22009,Otros suministros no tarifados,4000
2014,18,912A,22100,Energía eléctrica,16000
2014,18,912A,22101,Agua,4000
2014,18,912A,22703,Servicios postales y de mensajería,1000
2014,18,912A,23000,Indemnizaciones por razón del servicio,76600
2014,18,321A,12000,Sueldo,226480
2014,18,321A,12005,Trienios,70235
2014,18,321A,12101,Complementos al puesto de trabajo,145173
2014,18,321A,12102,Indemnizaciones por residencia,24117
2014,18,321A,12103,Complementos específico,232911
2014,18,321A,12109,Otros complementos,2831
2014,18,321A,13000,Salario Base,40669
2014,18,321A,13001,Otras remuneraciones,18213
2014,18,321A,13005,Antiguedad,11694
2014,18,321A,13100,Salario base,22316
2014,18,321A,13101,Otras remuneraciones,17542
2014,18,321A,16012,Cuotas sociales funcionarios y pers. estatutario,86344
2014,18,321A,16013,Cuotas sociales laborales,34338
2014,18,321A,22000,Material de oficina ordinario no inventariable,5000
2014,18,321A,22002,Material informático no inventariable,3000
2014,18,321A,22009,Otros suministros no tarifados,3000
2014,18,321A,22403,Otros riesgos,29460
2014,18,321A,23000,Indemnizaciones por razón del servicio,29245
2014,18,322D,22100,Energía eléctrica,246342
2014,18,322D,22901,Gastos de actividades docentes y formativas,1105575
2014,18,322D,22911,Educación Ocupacional Compensatoria Adultos,26850
2014,18,322D,22922,Ciclos Formativos,1462749
2014,18,322D,22960,Orientación para el empleo,315647
2014,18,322D,22969,Programas de cualificación profesional inicial (PC,392800
2014,18,322K,22100,Energía eléctrica,223448
2014,18,322K,22901,Gastos de actividades docentes y formativas,957476
2014,18,322K,22912,Impulso de la Formación de Adultos,500000
2014,18,322K,22914,Teleformación de personas adultas,50000
2014,18,322K,22921,Gastos funcionamiento Conservatorios de Música,431896
2014,18,322K,47000,A Empresas Privadas,700000
2014,18,322K,48200,A fundaciones,200000
2014,18,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2014,18,912A,10001,Otras remuneraciones,45953
2014,18,912A,10005,Trienios/Antigüedad,5645
2014,18,456D,64022,Estudios y trabajos técnicos,50000
2014,18,456E,64020,Gastos de personal por proyectos de inversión,82840
2014,18,456E,64022,Estudios y trabajos técnicos,440000
2014,18,456F,12000,Sueldo,129957
2014,18,456F,12005,Trienios,39088
2014,18,456F,12101,Complementos al puesto de trabajo,93188
2014,18,456F,12102,Indemnizaciones por residencia,15435
2014,18,456F,12103,Complementos específico,151994
2014,18,456F,12109,Otros complementos,1193
2014,18,456F,13000,Salario Base,389378
2014,18,456F,13001,Otras remuneraciones,298684
2014,18,456F,13005,Antiguedad,48832
2014,18,456F,13100,Salario base,204803
2014,18,456F,13101,Otras remuneraciones,150545
2014,18,456F,13105,Antiguedad,16411
2014,18,456F,16012,Cuotas sociales funcionarios y pers. estatutario,77083
2014,18,456F,16013,Cuotas sociales laborales,341231
2014,18,456F,20200,Edificios y otras construcciones,1380
2014,18,456F,20400,Elementos de transporte,271
2014,18,456F,20500,Mobiliario y enseres,271
2014,18,456F,20700,Cánones,2
2014,18,456F,21200,Edificios y otras construcciones,485
2014,18,456F,21301,Instalaciones técnicas,272
2014,18,456F,21302,Maquinaria,136
2014,18,456F,21303,Utillaje,136
2014,18,456F,21400,Elementos de transportes,136
2014,18,456F,21500,Mobiliario y enseres,1979
2014,18,456F,21600,Equipamiento para proceso de la información,16521
2014,18,456F,22000,Material de oficina ordinario no inventariable,2224
2014,18,456F,22001,"Prensa, revistas, libros y otras publicaciones",81
2014,18,456F,22002,Material informático no inventariable,570
2014,18,456F,22003,Vestuario y lencería,297
2014,18,456F,22004,Productos alimenticios,712
2014,18,456F,22005,Productos farmacéuticos,67
2014,18,456F,22009,Otros suministros no tarifados,712
2014,18,456F,22100,Energía eléctrica,1459
2014,18,456F,22101,Agua,285
2014,18,456F,22103,Combustible,712
2014,18,456F,22109,Otros suministros,1623
2014,18,456F,22201,Postales,1415
2014,18,456F,22202,Telegráficas,2
2014,18,456F,22203,Telex y telefax,2
2014,18,456F,22204,Informáticas,2
2014,18,456F,22209,Otros,2
2014,18,456F,22300,Parque móvil,2
2014,18,456F,22301,Otros transportes,299
2014,18,456F,22400,Edificios y locales,2
2014,18,456F,22401,Vehículos,838
2014,18,456F,22402,Otro inmovilizado,2
2014,18,456F,22500,Tributos locales,2
2014,18,456F,22501,Tributos autonómicos,2
2014,18,456F,22502,Tributos estatales,2
2014,18,456F,22503,Multas y sanciones,2
2014,18,456F,22509,Otros,2
2014,18,456F,22603,Jurídicos y contenciosos,3
2014,18,456F,22613,Gastos de edición y distribución de publicaciones,3154
2014,18,456F,22701,Seguridad,540
2014,18,456F,22703,Servicios postales y de mensajería,4058
2014,18,456F,22704,"Custodia, depósitos y almacenaje",2701
2014,18,456F,22710,Estudios y proyectos de investigación,2
2014,18,456F,23000,Indemnizaciones por razón del servicio,24250
2014,18,456F,23900,Otras indemnizaciones,2
2014,18,456F,60300,Infraestructuras,74946
2014,18,456F,64020,Gastos de personal por proyectos de inversión,28705
2014,18,456F,64022,Estudios y trabajos técnicos,148000
2014,18,456F,64099,Otros,115000
2014,18,456G,12000,Sueldo,125798
2014,18,456G,12005,Trienios,30321
2014,18,456G,12101,Complementos al puesto de trabajo,91163
2014,18,456G,12102,Indemnizaciones por residencia,16371
2014,18,456G,12103,Complementos específico,153087
2014,18,456G,12109,Otros complementos,362
2014,18,456G,13000,Salario Base,601376
2014,18,456G,13001,Otras remuneraciones,447570
2014,18,456G,13005,Antiguedad,67805
2014,18,456G,13100,Salario base,227119
2014,18,456G,13101,Otras remuneraciones,168087
2014,18,456G,13105,Antiguedad,16011
2014,18,456G,16012,Cuotas sociales funcionarios y pers. estatutario,113190
2014,18,456G,16013,Cuotas sociales laborales,447319
2014,18,456G,21301,Instalaciones técnicas,356
2014,18,456G,21500,Mobiliario y enseres,2493
2014,18,456G,22000,Material de oficina ordinario no inventariable,1069
2014,18,456G,22001,"Prensa, revistas, libros y otras publicaciones",1069
2014,18,456G,22002,Material informático no inventariable,1069
2014,18,456G,22103,Combustible,3206
2014,18,456G,22201,Postales,1069
2014,18,456G,22202,Telegráficas,4
2014,18,456G,22203,Telex y telefax,4
2014,18,456G,22204,Informáticas,4
2014,18,456G,22209,Otros,4
2014,18,456G,22602,Publicidad y propaganda,1680
2014,18,456G,22603,Jurídicos y contenciosos,10000
2014,18,456G,22613,Gastos de edición y distribución de publicaciones,356
2014,18,456G,22706,"Estudios, trabajos técnicos y honor. profesionales",470262
2014,18,456G,23000,Indemnizaciones por razón del servicio,23645
2014,18,456G,23900,Otras indemnizaciones,356
2014,18,456G,64020,Gastos de personal por proyectos de inversión,7310
2014,18,456G,64022,Estudios y trabajos técnicos,825559
2014,18,456G,77000,A Empresas Privadas,300000
2014,18,456L,20302,Maquinaria,1455
2014,18,456L,20700,Cánones,1000
2014,18,456L,21001,Infraestruc.y otras invers. destinadas uso general,64731
2014,18,456L,21002,Terrenos y bienes naturales,1171342
2014,18,456L,21200,Edificios y otras construcciones,105872
2014,18,456L,21201,Conservación y reparación de viviendas,3727
2014,18,456L,21209,Otros,1300
2014,18,456L,21301,Instalaciones técnicas,16910
2014,18,456L,21302,Maquinaria,19786
2014,18,456L,21303,Utillaje,2796
2014,18,456L,21400,Elementos de transportes,46208
2014,18,456L,21500,Mobiliario y enseres,9038
2014,18,456L,21600,Equipamiento para proceso de la información,5803
2014,18,456L,22000,Material de oficina ordinario no inventariable,8378
2014,18,456L,22001,"Prensa, revistas, libros y otras publicaciones",485
2014,18,456L,22002,Material informático no inventariable,9599
2014,18,456L,22003,Vestuario y lencería,31009
2014,18,456L,22004,Productos alimenticios,149
2014,18,456L,22005,Productos farmacéuticos,1922
2014,18,456L,22009,Otros suministros no tarifados,12193
2014,18,456L,22100,Energía eléctrica,78010
2014,18,456L,22101,Agua,11403
2014,18,456L,22102,Gas,1458
2014,18,456L,22103,Combustible,78178
2014,18,456L,22109,Otros suministros,5500
2014,18,456L,22201,Postales,2232
2014,18,456L,22209,Otros,350
2014,18,456L,22301,Otros transportes,1320
2014,18,456L,22402,Otro inmovilizado,776
2014,18,456L,22500,Tributos locales,11380
2014,18,456L,22501,Tributos autonómicos,199
2014,18,456L,22502,Tributos estatales,250
2014,18,456L,22503,Multas y sanciones,279
2014,18,456L,22609,Otros,281
2014,18,456L,22700,Limpieza y aseo,310196
2014,18,456L,22701,Seguridad,18432
2014,18,456L,22703,Servicios postales y de mensajería,400
2014,18,456L,22706,"Estudios, trabajos técnicos y honor. profesionales",2199452
2014,18,456L,23000,Indemnizaciones por razón del servicio,55810
2014,18,456L,60300,Infraestructuras,530000
2014,18,456L,61000,Inversiones en terrenos y bienes naturales,2763297
2014,18,456L,61200,Edificios y otras construcciones,83777
2014,18,456L,63302,Instalaciones técnicas,200000
2014,18,456L,63400,Elementos de transporte,25000
2014,18,456L,64022,Estudios y trabajos técnicos,599656
2014,18,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2014,18,912A,10001,Otras remuneraciones,45953
2014,18,912A,10005,Trienios/Antigüedad,5996
2014,18,912A,16010,Cuotas sociales altos cargos,10360
2014,18,456D,12000,Sueldo,150336
2014,18,456D,12005,Trienios,45726
2014,18,456D,12101,Complementos al puesto de trabajo,105808
2014,18,456D,12102,Indemnizaciones por residencia,16183
2014,18,456D,12103,Complementos específico,149260
2014,18,456D,12109,Otros complementos,2759
2014,18,456D,13000,Salario Base,186242
2014,18,456D,13001,Otras remuneraciones,130357
2014,18,456D,13005,Antiguedad,26418
2014,18,456D,13100,Salario base,150995
2014,18,456D,13101,Otras remuneraciones,103030
2014,18,456D,13105,Antiguedad,13609
2014,18,456D,16012,Cuotas sociales funcionarios y pers. estatutario,140866
2014,18,456D,16013,Cuotas sociales laborales,191947
2014,18,456D,20400,Elementos de transporte,4534
2014,18,456D,20500,Mobiliario y enseres,2850
2014,18,456D,20700,Cánones,271
2014,18,456D,21001,Infraestruc.y otras invers. destinadas uso general,1723
2014,18,456D,21200,Edificios y otras construcciones,4274
2014,18,456D,21301,Instalaciones técnicas,340
2014,18,456D,21302,Maquinaria,566
2014,18,456D,21303,Utillaje,566
2014,18,456D,21400,Elementos de transportes,2137
2014,18,456D,21500,Mobiliario y enseres,2137
2014,18,456D,21600,Equipamiento para proceso de la información,14247
2014,18,456D,22000,Material de oficina ordinario no inventariable,4274
2014,18,456D,22001,"Prensa, revistas, libros y otras publicaciones",586
2014,18,456D,22002,Material informático no inventariable,1409
2014,18,456D,22003,Vestuario y lencería,2137
2014,18,456D,22005,Productos farmacéuticos,272
2014,18,456D,22009,Otros suministros no tarifados,4274
2014,18,456D,22100,Energía eléctrica,8150
2014,18,456D,22101,Agua,1696
2014,18,456D,22103,Combustible,2851
2014,18,456D,22109,Otros suministros,2135
2014,18,456D,22201,Postales,2210
2014,18,456D,22202,Telegráficas,3
2014,18,456D,22203,Telex y telefax,3
2014,18,456D,22204,Informáticas,3
2014,18,456D,22209,Otros,3
2014,18,456D,22300,Parque móvil,1416
2014,18,456D,22301,Otros transportes,2137
2014,18,456D,22400,Edificios y locales,141
2014,18,456D,22401,Vehículos,4274
2014,18,456D,22402,Otro inmovilizado,2
2014,18,456D,22500,Tributos locales,3533
2014,18,456D,22501,Tributos autonómicos,3
2014,18,456D,22502,Tributos estatales,3
2014,18,456D,22503,Multas y sanciones,3
2014,18,456D,22509,Otros,3
2014,18,456D,22603,Jurídicos y contenciosos,2
2014,18,456D,22613,Gastos de edición y distribución de publicaciones,5264
2014,18,456D,22700,Limpieza y aseo,1963
2014,18,456D,22701,Seguridad,2377
2014,18,456D,22703,Servicios postales y de mensajería,6057
2014,18,456D,22704,"Custodia, depósitos y almacenaje",284
2014,18,456D,22710,Estudios y proyectos de investigación,3562
2014,18,456D,23000,Indemnizaciones por razón del servicio,20083
2014,18,456D,23900,Otras indemnizaciones,1454
2014,18,456J,12000,Sueldo,45556
2014,18,456J,12005,Trienios,11661
2014,18,456J,12101,Complementos al puesto de trabajo,17418
2014,18,456J,12102,Indemnizaciones por residencia,2697
2014,18,456J,12103,Complementos específico,27611
2014,18,456J,12109,Otros complementos,243
2014,18,456J,16012,Cuotas sociales funcionarios y pers. estatutario,18849
2014,18,456L,12000,Sueldo,402901
2014,18,456L,12005,Trienios,112152
2014,18,456L,12101,Complementos al puesto de trabajo,272524
2014,18,456L,12102,Indemnizaciones por residencia,163339
2014,18,456L,12103,Complementos específico,364676
2014,18,456L,12109,Otros complementos,7050
2014,18,456L,13000,Salario Base,594417
2014,18,456L,13001,Otras remuneraciones,237285
2014,18,456L,13005,Antiguedad,78788
2014,18,456L,13100,Salario base,208142
2014,18,456L,13101,Otras remuneraciones,126166
2014,18,456L,13105,Antiguedad,21767
2014,18,456L,16012,Cuotas sociales funcionarios y pers. estatutario,292120
2014,18,456L,16013,Cuotas sociales laborales,502276
2014,18,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12532
2014,18,912A,10001,Otras remuneraciones,46682
2014,18,912A,10005,Trienios/Antigüedad,887
2014,18,912A,16010,Cuotas sociales altos cargos,13114
2014,18,322B,12000,Sueldo,81703585
2014,18,322B,12101,Complementos al puesto de trabajo,42534904
2014,18,322B,12102,Indemnizaciones por residencia,14546429
2014,18,322B,12103,Complementos específico,56179183
2014,18,322B,16012,Cuotas sociales funcionarios y pers. estatutario,11630920
2014,18,322C,12000,Sueldo,74262038
2014,18,322C,12101,Complementos al puesto de trabajo,42813511
2014,18,322C,12102,Indemnizaciones por residencia,12359261
2014,18,322C,12103,Complementos específico,43275005
2014,18,322C,13000,Salario Base,2623072
2014,18,322C,13001,Otras remuneraciones,2843769
2014,18,322C,16012,Cuotas sociales funcionarios y pers. estatutario,8865635
2014,18,322C,16013,Cuotas sociales laborales,1689249
2014,18,322K,12000,Sueldo,4674745
2014,18,322K,12101,Complementos al puesto de trabajo,2669002
2014,18,322K,12102,Indemnizaciones por residencia,671519
2014,18,322K,12103,Complementos específico,2685853
2014,18,322K,13000,Salario Base,513259
2014,18,322K,13001,Otras remuneraciones,403447
2014,18,322K,16012,Cuotas sociales funcionarios y pers. estatutario,1424293
2014,18,322K,16013,Cuotas sociales laborales,283262
2014,18,322B,12000,Sueldo,64576633
2014,18,322B,12101,Complementos al puesto de trabajo,33621330
2014,18,322B,12102,Indemnizaciones por residencia,9507662
2014,18,322B,12103,Complementos específico,44416379
2014,18,322B,13000,Salario Base,17624
2014,18,322B,13001,Otras remuneraciones,13664
2014,18,322B,16012,Cuotas sociales funcionarios y pers. estatutario,10262546
2014,18,322B,16013,Cuotas sociales laborales,9668
2014,18,322C,12000,Sueldo,66137886
2014,18,322C,12101,Complementos al puesto de trabajo,38268693
2014,18,322C,12102,Indemnizaciones por residencia,9477544
2014,18,322C,12103,Complementos específico,38596367
2014,18,322C,13000,Salario Base,2474989
2014,18,322C,13001,Otras remuneraciones,2663893
2014,18,322C,16012,Cuotas sociales funcionarios y pers. estatutario,6902085
2014,18,322C,16013,Cuotas sociales laborales,1587910
2014,18,322K,12000,Sueldo,4031973
2014,18,322K,12101,Complementos al puesto de trabajo,2295055
2014,18,322K,12102,Indemnizaciones por residencia,541582
2014,18,322K,12103,Complementos específico,2309970
2014,18,322K,13000,Salario Base,752892
2014,18,322K,13001,Otras remuneraciones,590675
2014,18,322K,16012,Cuotas sociales funcionarios y pers. estatutario,1292491
2014,18,322K,16013,Cuotas sociales laborales,415162
2014,19,143A,64099,Otros,500000
2014,19,929A,17002,Insuficiencias y Otras Contingencias,9721954
2014,19,929A,22991,Fondo de Contingencia,1991842
2014,19,929A,64099,Otros,300000
2014,20,942C,45000,A Ayuntamientos y sus OO. AA.,103266452
2014,20,942C,64022,Estudios y trabajos técnicos,385200
2014,20,942C,75000,A Ayuntamientos y sus OO.AA.,103266452
2014,20,942D,46000,A Cabildos Insulares y sus OO. AA.,82358788
2014,20,942A,46000,A Cabildos Insulares y sus OO. AA.,6453337
2014,20,942A,46000,A Cabildos Insulares y sus OO. AA.,9796487
2014,20,942A,46000,A Cabildos Insulares y sus OO. AA.,66355807
2014,20,942A,46000,A Cabildos Insulares y sus OO. AA.,8417168
2014,20,942A,46000,A Cabildos Insulares y sus OO. AA.,7820810
2014,20,942A,46000,A Cabildos Insulares y sus OO. AA.,20238952
2014,20,942A,46000,A Cabildos Insulares y sus OO. AA.,70269419
2014,23,261A,42010,A Organismos Autónomos,23872727
2014,23,261A,72010,A Organismos Autónomos de la C.A.C.,5402490
2014,23,912A,10000,Retrib.básic. y otras ret. del Gob.y altos Cargos,12260
2014,23,912A,10001,Otras remuneraciones,53163
2014,23,912A,10005,Trienios/Antigüedad,2340
2014,23,912A,11000,Retrib. básicas y otras remuner. Pers. Eventual,165617
2014,23,912A,11005,Trienios/Antigüedad,1571
2014,23,912A,12000,Sueldo,16758
2014,23,912A,12005,Trienios,3629
2014,23,912A,12101,Complementos al puesto de trabajo,11207
2014,23,912A,12102,Indemnizaciones por residencia,1486
2014,23,912A,12103,Complementos específico,16403
2014,23,912A,12109,Otros complementos,464
2014,23,912A,13100,Salario base,14391
2014,23,912A,13101,Otras remuneraciones,7997
2014,23,912A,13105,Antiguedad,1086
2014,23,912A,16011,Cuotas sociales personal eventual,47969
2014,23,912A,16012,Cuotas sociales funcionarios y pers. estatutario,12694
2014,23,912A,16013,Cuotas sociales laborales,7337
2014,23,912A,22601,Atenciones protocolarias y representativas,1900
2014,23,912A,22606,"Reuniones, cursos y conferencias",3229
2014,23,912A,23000,Indemnizaciones por razón del servicio,63054
2014,23,912A,48000,A familias e instituciones sin fines de lucro,100000
2014,23,231C,17003,Previsión ejecución sentencias,211821
2014,23,231H,17003,Previsión ejecución sentencias,288484
2014,23,231M,17003,Previsión ejecución sentencias,109511
2014,23,239A,12000,Sueldo,614620
2014,23,239A,12005,Trienios,160632
2014,23,239A,12101,Complementos al puesto de trabajo,430239
2014,23,239A,12102,Indemnizaciones por residencia,68124
2014,23,239A,12103,Complementos específico,660188
2014,23,239A,12109,Otros complementos,8703
2014,23,239A,13000,Salario Base,1070573
2014,23,239A,13001,Otras remuneraciones,735295
2014,23,239A,13005,Antiguedad,213517
2014,23,239A,13006,Horas extras,22681
2014,23,239A,13100,Salario base,232231
2014,23,239A,13101,Otras remuneraciones,153488
2014,23,239A,13102,Sustituciones Personal Laboral,90000
2014,23,239A,13105,Antiguedad,15525
2014,23,239A,15100,Gratificaciones,11803
2014,23,239A,16012,Cuotas sociales funcionarios y pers. estatutario,413624
2014,23,239A,16013,Cuotas sociales laborales,756329
2014,23,239A,17002,Insuficiencias y Otras Contingencias,904456
2014,23,239A,17003,Previsión ejecución sentencias,85871
2014,23,239A,20200,Edificios y otras construcciones,127265
2014,23,239A,20500,Mobiliario y enseres,8932
2014,23,239A,21200,Edificios y otras construcciones,35000
2014,23,239A,21209,Otros,65750
2014,23,239A,21400,Elementos de transportes,10000
2014,23,239A,21500,Mobiliario y enseres,8000
2014,23,239A,21600,Equipamiento para proceso de la información,384500
2014,23,239A,21900,Otro inmovilizado material,11000
2014,23,239A,22000,Material de oficina ordinario no inventariable,10000
2014,23,239A,22001,"Prensa, revistas, libros y otras publicaciones",200
2014,23,239A,22002,Material informático no inventariable,30000
2014,23,239A,22003,Vestuario y lencería,11000
2014,23,239A,22009,Otros suministros no tarifados,10000
2014,23,239A,22100,Energía eléctrica,493873
2014,23,239A,22101,Agua,750
2014,23,239A,22103,Combustible,11400
2014,23,239A,22200,Telefónicas,262978
2014,23,239A,22201,Postales,3600
2014,23,239A,22202,Telegráficas,500
2014,23,239A,22301,Otros transportes,1500
2014,23,239A,22500,Tributos locales,46000
2014,23,239A,22503,Multas y sanciones,191
2014,23,239A,22603,Jurídicos y contenciosos,182884
2014,23,239A,22606,"Reuniones, cursos y conferencias",940
2014,23,239A,22700,Limpieza y aseo,110000
2014,23,239A,22701,Seguridad,81710
2014,23,239A,22703,Servicios postales y de mensajería,1500
2014,23,239A,22706,"Estudios, trabajos técnicos y honor. profesionales",1200
2014,23,239A,22709,Otros trabajos realizados por empresas o I.S.F.L.,11578
2014,23,239A,22711,Actividades preventivas de riesgos laborales,51179
2014,23,239A,22712,Gastos centralizados comunicaciones e informática,542893
2014,23,239A,23000,Indemnizaciones por razón del servicio,40000
2014,23,239A,34200,Intereses de demora,61190
2014,23,239A,63200,Edificios y otras construcciones,15300
2014,23,239A,63600,Equipamiento para proceso de la información,18000
2014,23,239A,64003,Aplicaciones informáticas,78191
2014,23,331A,17003,Previsión ejecución sentencias,52734
2014,23,332A,17003,Previsión ejecución sentencias,68947
2014,23,334D,17003,Previsión ejecución sentencias,10161
2014,23,336A,17003,Previsión ejecución sentencias,23446
